frequency_Hz,H_real,H_imag,H_magnitude,H_phase_deg,coherence,Gxx,Gyy,Gxy_real,Gxy_imag,valid
189.0,1.0064305598854972,-0.07247760353971341,1.009036904620587,-4.11901677283651,1.0,1.0,1.0,1.0064305598854972,-0.07247760353971341,True
190.0,1.006384543101928,-0.07286437434370983,1.0090188628776853,-4.141109992855236,1.0,1.0,1.0,1.006384543101928,-0.07286437434370983,True
191.0,1.0063376841236567,-0.07325115868073932,1.0090001321781061,-4.163208238015606,1.0,1.0,1.0,1.0063376841236567,-0.07325115868073932,True
192.0,1.006289982989897,-0.07363795621512154,1.0089807126309935,-4.18531153797579,1.0,1.0,1.0,1.006289982989897,-0.07363795621512154,True
193.0,1.006241439740568,-0.0740247666111028,1.0089606043463735,-4.207419922404512,1.0,1.0,1.0,1.006241439740568,-0.0740247666111028,True
194.0,1.0061920544162928,-0.07441158953285636,1.0089398074351543,-4.229533420981189,1.0,1.0,1.0,1.0061920544162928,-0.07441158953285636,True
195.0,1.0061418270584,-0.07479842464448266,1.0089183220091267,-4.2516520633960715,1.0,1.0,1.0,1.0061418270584,-0.07479842464448266,True
196.0,1.006090757708922,-0.0751852716100096,1.008896148180963,-4.2737758793503815,1.0,1.0,1.0,1.006090757708922,-0.0751852716100096,True
197.0,1.0060388464105967,-0.07557213009339286,1.0088732860642198,-4.295904898556456,1.0,1.0,1.0,1.0060388464105967,-0.07557213009339286,True
198.0,1.005986093206866,-0.0759589997585162,1.0088497357733348,-4.3180391507378895,1.0,1.0,1.0,1.005986093206866,-0.0759589997585162,True
199.0,1.0059324981418765,-0.07634588026919174,1.0088254974236297,-4.340178665629679,1.0,1.0,1.0,1.0059324981418765,-0.07634588026919174,True
200.0,1.0058780612604794,-0.07673277128916028,1.008800571131309,-4.362323472978357,1.0,1.0,1.0,1.0058780612604794,-0.07673277128916028,True
201.0,1.00582278260823,-0.07711967248209148,1.0087749570134599,-4.384473602542136,1.0,1.0,1.0,1.00582278260823,-0.07711967248209148,True
202.0,1.0057666622313888,-0.07750658351158433,1.0087486551880536,-4.406629084091059,1.0,1.0,1.0,1.0057666622313888,-0.07750658351158433,True
203.0,1.00570970017692,-0.07789350404116732,1.0087216657739446,-4.428789947407127,1.0,1.0,1.0,1.00570970017692,-0.07789350404116732,True
204.0,1.0056518964924923,-0.07828043373429872,1.008693988890871,-4.450956222284453,1.0,1.0,1.0,1.0056518964924923,-0.07828043373429872,True
205.0,1.005593251226479,-0.07866737225436693,1.0086656246594545,-4.473127938529393,1.0,1.0,1.0,1.005593251226479,-0.07866737225436693,True
206.0,1.0055337644279574,-0.07905431926469081,1.0086365732012013,-4.495305125960697,1.0,1.0,1.0,1.0055337644279574,-0.07905431926469081,True
207.0,1.0054734361467093,-0.07944127442851985,1.0086068346385018,-4.517487814409647,1.0,1.0,1.0,1.0054734361467093,-0.07944127442851985,True
208.0,1.0054122664332201,-0.07982823740903457,1.0085764090946294,-4.539676033720198,1.0,1.0,1.0,1.0054122664332201,-0.07982823740903457,True
209.0,1.0053502553386802,-0.0802152078693467,1.008545296693744,-4.561869813749118,1.0,1.0,1.0,1.0053502553386802,-0.0802152078693467,True
210.0,1.0052874029149836,-0.08060218547249969,1.0085134975608883,-4.584069184366137,1.0,1.0,1.0,1.0052874029149836,-0.08060218547249969,True
211.0,1.0052237092147285,-0.08098916988146872,1.008481011821991,-4.606274175454082,1.0,1.0,1.0,1.0052237092147285,-0.08098916988146872,True
212.0,1.005159174291217,-0.08137616075916118,1.0084478396038647,-4.6284848169090225,1.0,1.0,1.0,1.005159174291217,-0.08137616075916118,True
213.0,1.0050937981984551,-0.08176315776841692,1.0084139810342079,-4.650701138640409,1.0,1.0,1.0,1.0050937981984551,-0.08176315776841692,True
214.0,1.0050275809911533,-0.08215016057200855,1.0083794362416045,-4.672923170571223,1.0,1.0,1.0,1.0050275809911533,-0.08215016057200855,True
215.0,1.0049605227247254,-0.0825371688326417,1.008344205355523,-4.695150942638109,1.0,1.0,1.0,1.0049605227247254,-0.0825371688326417,True
216.0,1.0048926234552888,-0.08292418221295536,1.0083082885063182,-4.717384484791525,1.0,1.0,1.0,1.0048926234552888,-0.08292418221295536,True
217.0,1.004823883239666,-0.0833112003755221,1.0082716858252305,-4.739623826995877,1.0,1.0,1.0,1.004823883239666,-0.0833112003755221,True
218.0,1.0047543021353815,-0.08369822298284846,1.008234397444386,-4.761868999229672,1.0,1.0,1.0,1.0047543021353815,-0.08369822298284846,True
219.0,1.0046838802006652,-0.08408524969737516,1.0081964234967977,-4.784120031485644,1.0,1.0,1.0,1.0046838802006652,-0.08408524969737516,True
220.0,1.004612617494449,-0.08447228018147751,1.008157764116364,-4.806376953770922,1.0,1.0,1.0,1.004612617494449,-0.08447228018147751,True
221.0,1.00454051407637,-0.08485931409746546,1.0081184194378703,-4.828639796107137,1.0,1.0,1.0,1.00454051407637,-0.08485931409746546,True
222.0,1.0044675700067673,-0.08524635110758429,1.0080783895969885,-4.850908588530604,1.0,1.0,1.0,1.0044675700067673,-0.08524635110758429,True
223.0,1.0043937853466849,-0.08563339087401442,1.0080376747302773,-4.873183361092428,1.0,1.0,1.0,1.0043937853466849,-0.08563339087401442,True
224.0,1.0043191601578694,-0.08602043305887216,1.0079962749751827,-4.895464143858676,1.0,1.0,1.0,1.0043191601578694,-0.08602043305887216,True
225.0,1.0042436945027708,-0.08640747732420971,1.0079541904700373,-4.917750966910501,1.0,1.0,1.0,1.0042436945027708,-0.08640747732420971,True
226.0,1.004167388444543,-0.08679452333201557,1.007911421354062,-4.940043860344293,1.0,1.0,1.0,1.004167388444543,-0.08679452333201557,True
227.0,1.0040902420470428,-0.08718157074421475,1.0078679677673645,-4.9623428542718155,1.0,1.0,1.0,1.0040902420470428,-0.08718157074421475,True
228.0,1.00401225537483,-0.08756861922266922,1.0078238298509408,-4.984647978820361,1.0,1.0,1.0,1.00401225537483,-0.08756861922266922,True
229.0,1.0039334284931685,-0.08795566842917805,1.0077790077466742,-5.0069592641328775,1.0,1.0,1.0,1.0039334284931685,-0.08795566842917805,True
230.0,1.003853761468024,-0.08834271802547781,1.0077335015973368,-5.029276740368125,1.0,1.0,1.0,1.003853761468024,-0.08834271802547781,True
231.0,1.0037732543660667,-0.08872976767324277,1.007687311546589,-5.051600437700809,1.0,1.0,1.0,1.0037732543660667,-0.08872976767324277,True
232.0,1.0036919072546684,-0.08911681703408521,1.0076404377389785,-5.073930386321728,1.0,1.0,1.0,1.0036919072546684,-0.08911681703408521,True
233.0,1.0036097202019052,-0.08950386576955592,1.007592880319944,-5.096266616437922,1.0,1.0,1.0,1.0036097202019052,-0.08950386576955592,True
234.0,1.003526693276555,-0.08989091354114413,1.007544639435811,-5.118609158272804,1.0,1.0,1.0,1.003526693276555,-0.08989091354114413,True
235.0,1.0034428265480992,-0.09027796001027812,1.0074957152337949,-5.140958042066312,1.0,1.0,1.0,1.0034428265480992,-0.09027796001027812,True
236.0,1.003358120086722,-0.09066500483832533,1.0074461078620012,-5.163313298075048,1.0,1.0,1.0,1.003358120086722,-0.09066500483832533,True
237.0,1.0032725739633102,-0.09105204768659282,1.007395817469423,-5.185674956572428,1.0,1.0,1.0,1.0032725739633102,-0.09105204768659282,True
238.0,1.0031861882494526,-0.09143908821632733,1.007344844205945,-5.208043047848816,1.0,1.0,1.0,1.0031861882494526,-0.09143908821632733,True
239.0,1.0030989630174418,-0.09182612608871583,1.0072931882223406,-5.230417602211676,1.0,1.0,1.0,1.0030989630174418,-0.09182612608871583,True
240.0,1.0030108983402726,-0.09221316096488569,1.0072408496702747,-5.252798649985709,1.0,1.0,1.0,1.0030108983402726,-0.09221316096488569,True
241.0,1.0029219942916412,-0.09260019250590494,1.0071878287023,-5.275186221513009,1.0,1.0,1.0,1.0029219942916412,-0.09260019250590494,True
242.0,1.002832250945948,-0.0929872203727826,1.0071341254718624,-5.297580347153183,1.0,1.0,1.0,1.002832250945948,-0.0929872203727826,True
243.0,1.0027416683782946,-0.09337424422646903,1.0070797401332974,-5.319981057283519,1.0,1.0,1.0,1.0027416683782946,-0.09337424422646903,True
244.0,1.002650246664485,-0.09376126372785622,1.0070246728418313,-5.342388382299124,1.0,1.0,1.0,1.002650246664485,-0.09376126372785622,True
245.0,1.0025579858810258,-0.09414827853777794,1.0069689237535815,-5.364802352613055,1.0,1.0,1.0,1.0025579858810258,-0.09414827853777794,True
246.0,1.0024648861051255,-0.09453528831701026,1.006912493025557,-5.387222998656487,1.0,1.0,1.0,1.0024648861051255,-0.09453528831701026,True
247.0,1.002370947414695,-0.09492229272627171,1.0068553808156588,-5.409650350878832,1.0,1.0,1.0,1.002370947414695,-0.09492229272627171,True
248.0,1.0022761698883467,-0.09530929142622356,1.0067975872826784,-5.432084439747897,1.0,1.0,1.0,1.0022761698883467,-0.09530929142622356,True
249.0,1.0021805536053956,-0.09569628407747022,1.006739112586301,-5.454525295750033,1.0,1.0,1.0,1.0021805536053956,-0.09569628407747022,True
250.0,1.0020840986458583,-0.0960832703405594,1.0066799568871028,-5.4769729493902615,1.0,1.0,1.0,1.0020840986458583,-0.0960832703405594,True
251.0,1.0019868050904535,-0.09647024987598259,1.006620120346553,-5.4994274311924425,1.0,1.0,1.0,1.0019868050904535,-0.09647024987598259,True
252.0,1.0018886730206011,-0.09685722234417511,1.006559603127013,-5.521888771699398,1.0,1.0,1.0,1.0018886730206011,-0.09685722234417511,True
253.0,1.0017897025184237,-0.09724418740551664,1.0064984053917378,-5.544357001473068,1.0,1.0,1.0,1.0017897025184237,-0.09724418740551664,True
254.0,1.0016898936667442,-0.09763114472033149,1.0064365273048748,-5.56683215109466,1.0,1.0,1.0,1.0016898936667442,-0.09763114472033149,True
255.0,1.0015892465490883,-0.09801809394888865,1.0063739690314648,-5.589314251164777,1.0,1.0,1.0,1.0015892465490883,-0.09801809394888865,True
256.0,1.0014877612496826,-0.09840503475140247,1.0063107307374428,-5.611803332303583,1.0,1.0,1.0,1.0014877612496826,-0.09840503475140247,True
257.0,1.0013854378534552,-0.09879196678803262,1.0062468125896369,-5.634299425150933,1.0,1.0,1.0,1.0013854378534552,-0.09879196678803262,True
258.0,1.0012822764460356,-0.09917888971888457,1.00618221475577,-5.656802560366521,1.0,1.0,1.0,1.0012822764460356,-0.09917888971888457,True
259.0,1.0011782771137547,-0.09956580320400983,1.006116937404458,-5.679312768630031,1.0,1.0,1.0,1.0011782771137547,-0.09956580320400983,True
260.0,1.0010734399436445,-0.09995270690340634,1.0060509807052125,-5.7018300806412805,1.0,1.0,1.0,1.0010734399436445,-0.09995270690340634,True
261.0,1.0009677650234383,-0.10033960047701856,1.0059843448284396,-5.724354527120362,1.0,1.0,1.0,1.0009677650234383,-0.10033960047701856,True
262.0,1.00086125244157,-0.10072648358473803,1.0059170299454396,-5.746886138807796,1.0,1.0,1.0,1.00086125244157,-0.10072648358473803,True
263.0,1.0007539022871752,-0.10111335588640342,1.0058490362284092,-5.7694249464646665,1.0,1.0,1.0,1.0007539022871752,-0.10111335588640342,True
264.0,1.00064571465009,-0.10150021704180101,1.0057803638504392,-5.791970980872772,1.0,1.0,1.0,1.00064571465009,-0.10150021704180101,True
265.0,1.0005366896208512,-0.10188706671066496,1.0057110129855171,-5.814524272834784,1.0,1.0,1.0,1.0005366896208512,-0.10188706671066496,True
266.0,1.0004268272906967,-0.10227390455267746,1.0056409838085256,-5.837084853174367,1.0,1.0,1.0,1.0004268272906967,-0.10227390455267746,True
267.0,1.000316127751565,-0.10266073022746924,1.0055702764952446,-5.859652752736345,1.0,1.0,1.0,1.000316127751565,-0.10266073022746924,True
268.0,1.0002045910960955,-0.10304754339461973,1.0054988912223493,-5.882228002386842,1.0,1.0,1.0,1.0002045910960955,-0.10304754339461973,True
269.0,1.0000922174176274,-0.10343434371365744,1.0054268281674117,-5.9048106330134305,1.0,1.0,1.0,1.0000922174176274,-0.10343434371365744,True
270.0,0.999979006810201,-0.10382113084406008,1.005354087508901,-5.927400675525267,1.0,1.0,1.0,0.999979006810201,-0.10382113084406008,True
271.0,0.9998649593685568,-0.10420790444525525,1.0052806694261842,-5.949998160853263,1.0,1.0,1.0,0.9998649593685568,-0.10420790444525525,True
272.0,0.9997500751881355,-0.10459466417662021,1.0052065740995242,-5.972603119950199,1.0,1.0,1.0,0.9997500751881355,-0.10459466417662021,True
273.0,0.9996343543650783,-0.10498140969748262,1.005131801710083,-5.995215583790899,1.0,1.0,1.0,0.9996343543650783,-0.10498140969748262,True
274.0,0.9995177969962263,-0.10536814066712065,1.0050563524399194,-6.017835583372364,1.0,1.0,1.0,0.9995177969962263,-0.10536814066712065,True
275.0,0.9994004031791209,-0.10575485674476329,1.0049802264719911,-6.040463149713922,1.0,1.0,1.0,0.9994004031791209,-0.10575485674476329,True
276.0,0.999282173012003,-0.10614155758959064,1.0049034239901538,-6.063098313857377,1.0,1.0,1.0,0.999282173012003,-0.10614155758959064,True
277.0,0.9991631065938139,-0.10652824286073424,1.0048259451791621,-6.08574110686715,1.0,1.0,1.0,0.9991631065938139,-0.10652824286073424,True
278.0,0.9990432040241947,-0.1069149122172774,1.0047477902246698,-6.108391559830437,1.0,1.0,1.0,0.9990432040241947,-0.1069149122172774,True
279.0,0.9989224654034857,-0.10730156531825545,1.0046689593132287,-6.131049703857349,1.0,1.0,1.0,0.9989224654034857,-0.10730156531825545,True
280.0,0.9988008908327275,-0.10768820182265604,1.0045894526322916,-6.153715570081061,1.0,1.0,1.0,0.9988008908327275,-0.10768820182265604,True
281.0,0.99867848041366,-0.10807482138941943,1.00450927037021,-6.176389189657956,1.0,1.0,1.0,0.99867848041366,-0.10807482138941943,True
282.0,0.9985552342487226,-0.10846142367743883,1.0044284127162364,-6.199070593767783,1.0,1.0,1.0,0.9985552342487226,-0.10846142367743883,True
283.0,0.998431152441054,-0.10884800834556077,1.0043468798605224,-6.221759813613803,1.0,1.0,1.0,0.998431152441054,-0.10884800834556077,True
284.0,0.9983062350944921,-0.1092345750525851,1.0042646719941204,-6.244456880422918,1.0,1.0,1.0,0.9983062350944921,-0.1092345750525851,True
285.0,0.9981804823135746,-0.10962112345726577,1.0041817893089844,-6.267161825445852,1.0,1.0,1.0,0.9981804823135746,-0.10962112345726577,True
286.0,0.9980538942035376,-0.11000765321831056,1.0040982319979685,-6.289874679957268,1.0,1.0,1.0,0.9980538942035376,-0.11000765321831056,True
287.0,0.9979264708703168,-0.11039416399438205,1.004014000254829,-6.3125954752559466,1.0,1.0,1.0,0.9979264708703168,-0.11039416399438205,True
