frequency_Hz,TL_dB,valid,A_real,A_imag,B_real,B_imag,C_real,C_imag,D_real,D_imag,two_load_separation
199.0,3.7691407942182007,False,1.2,0.10000000000000006,50.0,9.999999999999979,0.0019999999999999996,0.0010000000000000009,0.9000000000000001,-0.05000000000000037,0.23385592912378858
200.0,3.769140794218198,False,1.2,0.09999999999999992,50.0,10.000000000000018,0.002,0.0010000000000000005,0.8999999999999996,-0.05,0.23502524813628986
201.0,3.7691407942182007,False,1.2,0.1000000000000001,49.99999999999996,9.999999999999975,0.002000000000000001,0.000999999999999999,0.9,-0.0499999999999994,0.23619444239003937
202.0,3.7691407942182,False,1.1999999999999997,0.10000000000000003,50.00000000000002,9.999999999999991,0.0020000000000000005,0.0009999999999999992,0.9,-0.049999999999999704,0.23736351089462665
203.0,3.7691407942182,False,1.1999999999999997,0.09999999999999998,50.000000000000036,10.000000000000014,0.002,0.001000000000000002,0.9000000000000002,-0.0500000000000005,0.23853245265968556
204.0,3.7691407942182,False,1.2,0.10000000000000002,49.99999999999999,9.999999999999998,0.0020000000000000005,0.0009999999999999985,0.8999999999999998,-0.04999999999999943,0.23970126669489608
205.0,3.7691407942182,False,1.2,0.10000000000000006,49.99999999999998,9.999999999999986,0.002,0.0009999999999999992,0.8999999999999998,-0.04999999999999959,0.2408699520099847
206.0,3.7691407942182,False,1.2,0.10000000000000003,50.0,10.000000000000002,0.002,0.0010000000000000013,0.9,-0.05000000000000016,0.2420385076147255
207.0,3.7691407942182,False,1.2,0.09999999999999998,50.000000000000014,9.999999999999996,0.0020000000000000005,0.0010000000000000009,0.9,-0.05000000000000004,0.24320693251894085
208.0,3.7691407942182,False,1.2,0.10000000000000009,49.99999999999996,9.999999999999972,0.001999999999999999,0.0009999999999999992,0.9000000000000002,-0.049999999999999774,0.24437522573250234
209.0,3.7691407942182007,False,1.1999999999999997,0.10000000000000006,50.00000000000004,9.999999999999984,0.0019999999999999996,0.001,0.9000000000000005,-0.04999999999999988,0.2455433862653314
210.0,3.7691407942182007,False,1.1999999999999997,0.10000000000000003,50.00000000000004,9.999999999999991,0.002000000000000001,0.0009999999999999987,0.8999999999999999,-0.04999999999999962,0.24671141312740055
211.0,3.7691407942182007,False,1.2,0.10000000000000003,49.999999999999986,9.99999999999999,0.002,0.0010000000000000009,0.9000000000000001,-0.05000000000000045,0.24787930532873378
212.0,3.7691407942182,False,1.2,0.09999999999999998,49.999999999999986,10.0,0.002,0.000999999999999999,0.9,-0.049999999999999836,0.24904706187940762
213.0,3.7691407942182,False,1.2,0.10000000000000009,50.000000000000014,9.999999999999973,0.001999999999999999,0.0010000000000000024,0.9000000000000004,-0.05000000000000069,0.25021468178955214
214.0,3.7691407942182,False,1.2,0.09999999999999998,50.000000000000014,10.000000000000018,0.001999999999999999,0.001000000000000001,0.9000000000000002,-0.05000000000000021,0.2513821640693514
215.0,3.7691407942182007,False,1.2000000000000002,0.09999999999999994,49.99999999999995,10.000000000000016,0.0020000000000000005,0.000999999999999998,0.8999999999999997,-0.04999999999999936,0.25254950772904455
216.0,3.769140794218198,False,1.1999999999999997,0.10000000000000003,50.000000000000036,9.999999999999995,0.0019999999999999996,0.001000000000000003,0.9000000000000001,-0.05000000000000054,0.2537167117789268
217.0,3.7691407942182,False,1.2,0.09999999999999991,50.000000000000036,10.000000000000023,0.002,0.0009999999999999974,0.8999999999999999,-0.049999999999999406,0.25488377522934985
218.0,3.7691407942182007,False,1.2,0.10000000000000009,49.999999999999986,9.99999999999997,0.0019999999999999996,0.001000000000000002,0.9000000000000001,-0.05000000000000047,0.2560506970907229
219.0,3.769140794218198,False,1.2,0.09999999999999994,49.99999999999997,10.000000000000014,0.0020000000000000005,0.000999999999999999,0.8999999999999997,-0.049999999999999586,0.25721747637351394
220.0,3.7691407942182007,False,1.2,0.10000000000000003,50.000000000000036,10.000000000000005,0.002,0.0010000000000000007,0.9000000000000002,-0.05000000000000019,0.2583841120882496
221.0,3.7691407942182,False,1.2,0.09999999999999994,50.00000000000001,10.000000000000018,0.001999999999999999,0.000999999999999998,0.9000000000000002,-0.0499999999999998,0.25955060324551715
222.0,3.7691407942182007,False,1.2000000000000002,0.10000000000000005,49.999999999999964,9.999999999999982,0.002000000000000001,0.0009999999999999994,0.8999999999999997,-0.04999999999999968,0.2607169488559644
223.0,3.769140794218198,False,1.1999999999999997,0.09999999999999995,50.000000000000036,10.000000000000021,0.002,0.0010000000000000002,0.9000000000000001,-0.04999999999999965,0.261883147930301
224.0,3.7691407942182007,False,1.2,0.09999999999999995,50.00000000000003,10.000000000000021,0.002,0.0010000000000000015,0.9000000000000001,-0.05000000000000057,0.2630491994792993
225.0,3.7691407942182007,False,1.2,0.09999999999999999,50.0,9.999999999999996,0.002,0.0009999999999999992,0.9000000000000001,-0.050000000000000065,0.2642151025137948
226.0,3.7691407942182,False,1.2,0.10000000000000005,50.000000000000014,9.999999999999993,0.001999999999999999,0.0010000000000000005,0.9000000000000005,-0.05000000000000014,0.26538085604468775
227.0,3.7691407942182,False,1.2,0.1,50.000000000000014,10.000000000000005,0.002,0.0010000000000000007,0.9,-0.049999999999999815,0.26654645908294294
228.0,3.7691407942182,False,1.2,0.10000000000000007,49.99999999999996,9.999999999999975,0.001999999999999999,0.0009999999999999994,0.9000000000000005,-0.049999999999999926,0.2677119106395915
229.0,3.7691407942182,False,1.2000000000000002,0.10000000000000006,49.99999999999996,9.999999999999982,0.0020000000000000005,0.0010000000000000005,0.8999999999999996,-0.050000000000000315,0.26887720972573115
230.0,3.7691407942182007,False,1.1999999999999997,0.10000000000000003,50.00000000000004,9.999999999999991,0.002000000000000001,0.0009999999999999998,0.8999999999999999,-0.0500000000000001,0.2700423553525272
231.0,3.769140794218198,False,1.2,0.09999999999999995,49.99999999999997,10.000000000000016,0.0019999999999999983,0.0010000000000000005,0.9000000000000004,-0.05000000000000013,0.2712073465312136
232.0,3.7691407942182,False,1.2,0.10000000000000002,49.999999999999986,9.999999999999998,0.001999999999999999,0.0010000000000000013,0.9000000000000002,-0.050000000000000384,0.2723721822730934
233.0,3.7691407942182,False,1.2,0.09999999999999996,49.99999999999999,10.000000000000016,0.0019999999999999996,0.0009999999999999983,0.9,-0.04999999999999939,0.2735368615895398
234.0,3.7691407942182007,False,1.2,0.09999999999999998,50.00000000000002,10.000000000000005,0.002,0.0010000000000000007,0.9000000000000001,-0.05000000000000026,0.27470138349199724
235.0,3.7691407942182007,False,1.2000000000000002,0.10000000000000007,49.99999999999995,9.999999999999977,0.0020000000000000005,0.000999999999999999,0.8999999999999999,-0.04999999999999956,0.27586574699198174
236.0,3.7691407942182007,False,1.2000000000000002,0.1,49.999999999999964,9.999999999999991,0.0019999999999999996,0.001000000000000001,0.9000000000000002,-0.050000000000000544,0.27702995110108186
237.0,3.7691407942182,False,1.2,0.09999999999999994,50.000000000000014,10.000000000000023,0.002,0.0009999999999999996,0.8999999999999998,-0.05000000000000008,0.27819399483096
238.0,3.7691407942182,False,1.2,0.10000000000000006,49.99999999999998,9.999999999999988,0.002,0.0010000000000000015,0.9,-0.05000000000000005,0.2793578771933523
239.0,3.7691407942182007,False,1.2,0.10000000000000006,50.0,9.999999999999991,0.002000000000000001,0.0010000000000000013,0.8999999999999999,-0.05000000000000001,0.28052159720007075
240.0,3.7691407942182007,False,1.2,0.09999999999999998,49.99999999999999,10.000000000000002,0.002000000000000001,0.0009999999999999992,0.8999999999999999,-0.04999999999999969,0.2816851538630032
241.0,3.7691407942182007,False,1.2,0.10000000000000005,50.000000000000014,9.999999999999996,0.002,0.0010000000000000007,0.9000000000000001,-0.05000000000000009,0.28284854619411365
242.0,3.7691407942182,False,1.2,0.1000000000000001,49.99999999999997,9.999999999999968,0.002,0.0010000000000000013,0.8999999999999998,-0.0500000000000002,0.2840117732054447
243.0,3.7691407942182007,False,1.2000000000000002,0.09999999999999998,49.99999999999995,10.0,0.002,0.001000000000000001,0.9000000000000002,-0.05000000000000051,0.28517483390911713
244.0,3.769140794218198,False,1.2,0.09999999999999992,50.000000000000036,10.000000000000032,0.002000000000000001,0.0009999999999999994,0.8999999999999992,-0.04999999999999954,0.2863377273173309
245.0,3.769140794218198,False,1.2,0.09999999999999998,49.99999999999997,10.00000000000001,0.0020000000000000005,0.0009999999999999983,0.8999999999999997,-0.04999999999999936,0.2875004524423661
246.0,3.7691407942182,False,1.2,0.09999999999999999,49.999999999999986,10.000000000000005,0.002,0.0009999999999999996,0.8999999999999999,-0.05000000000000016,0.28866300829658437
247.0,3.769140794218198,False,1.2,0.09999999999999996,50.0,10.00000000000001,0.002,0.0009999999999999987,0.8999999999999997,-0.04999999999999956,0.2898253938924287
248.0,3.7691407942182007,False,1.2,0.09999999999999998,50.000000000000014,10.000000000000004,0.002,0.0010000000000000007,0.9000000000000001,-0.05000000000000027,0.29098760824242503
249.0,3.7691407942182007,False,1.2000000000000002,0.10000000000000003,49.99999999999996,9.999999999999991,0.0019999999999999996,0.0010000000000000007,0.9000000000000005,-0.05000000000000023,0.292149650359183
250.0,3.7691407942182,False,1.1999999999999997,0.10000000000000005,50.00000000000004,9.999999999999988,0.002,0.001,0.8999999999999999,-0.04999999999999984,0.2933115192553961
251.0,3.769140794218198,False,1.1999999999999997,0.10000000000000006,50.00000000000004,9.999999999999991,0.001999999999999999,0.0010000000000000018,0.9,-0.05000000000000061,0.29447321394384396
252.0,3.7691407942182007,False,1.2,0.10000000000000007,49.99999999999999,9.999999999999986,0.002,0.001,0.9000000000000001,-0.04999999999999965,0.2956347334373912
253.0,3.7691407942182007,False,1.2,0.09999999999999996,50.0,10.000000000000002,0.0019999999999999996,0.0010000000000000005,0.9000000000000004,-0.04999999999999994,0.2967960767489899
254.0,3.7691407942182007,False,1.2,0.09999999999999999,50.0,10.000000000000007,0.0020000000000000005,0.000999999999999999,0.9000000000000001,-0.04999999999999941,0.29795724289168024
255.0,3.7691407942182007,False,1.2000000000000002,0.10000000000000003,49.99999999999995,9.999999999999979,0.0020000000000000005,0.0009999999999999992,0.8999999999999997,-0.04999999999999998,0.2991182308785902
